DateTime_UTC,refpress,reftemp,flow1,flow2,flowC,Tcntrl,Tsupply,T_LED,STinst,STcnt,STdet,STled,STvalv,tpcnt,BB,NWv,ref_1,sens1_1,sens2_1,EBC1_1,EBC2_1,EBC_1,k_1,abs_1,att1_1,att2_1,ref_2,sens1_2,sens2_2,EBC1_2,EBC2_2,EBC_2,k_2,abs_2,att1_2,att2_2,ref_3,sens1_3,sens2_3,EBC1_3,EBC2_3,EBC_3,k_3,abs_3,att1_3,att2_3,ref_4,sens1_4,sens2_4,EBC1_4,EBC2_4,EBC_4,k_4,abs_4,att1_4,att2_4,ref_5,sens1_5,sens2_5,EBC1_5,EBC2_5,EBC_5,k_5,abs_5,att1_5,att2_5,ref_6,sens1_6,sens2_6,EBC1_6,EBC2_6,EBC_6,k_6,abs_6,att1_6,att2_6,ref_7,sens1_7,sens2_7,EBC1_7,EBC2_7,EBC_7,k_7,abs_7,att1_7,att2_7,numflag
2017-01-01 01:28:00,101325.0,21.11,3968.0,1043.0,5011.0,25.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1023.0,60.3,7.0,913997.0,569337.0,610543.0,4.663,5.221,4.751,0.00472,34.442255725,47.3354763232,40.3478564032,919061.0,654186.0,646782.0,2.611,2.897,2.638,0.00596,15.0549341,33.9960781957,35.1343198647,920664.0,655769.0,665196.0,2.206,2.448,2.223,0.00592,11.46501135,33.9286556061,32.5013414773,915685.0,665347.0,674464.0,2.013,2.317,2.026,0.00616,9.2084739,31.9363709994,30.5754117714,915832.0,732375.0,744568.0,1.873,2.14,1.883,0.00612,7.649452125,22.3540263875,20.7028757319,860185.0,813903.0,817797.0,1.643,1.804,1.648,0.00508,5.0259468,5.53062881097,5.05333428472,859428.0,781702.0,771044.0,1.629,1.796,1.633,0.00486,4.608448475,9.47934579312,10.8521611004,0
2017-01-01 01:29:00,101325.0,21.11,3968.0,1042.0,5010.0,25.0,41.0,27.0,0.0,0.0,10.0,10.0,0.0,1023.0,55.8,7.0,914058.0,565818.0,609455.0,4.597,5.169,4.698,0.00472,34.05803355,47.9621555048,40.5328911585,919015.0,652339.0,646218.0,2.588,2.918,2.619,0.00596,14.94650205,34.2738078856,35.2165536156,920612.0,654334.0,664741.0,2.201,2.465,2.221,0.00592,11.45469645,34.1420741819,32.5641175168,915534.0,664102.0,674012.0,1.998,2.252,2.014,0.00616,9.1539321,32.1071749464,30.6259586693,915753.0,731299.0,744205.0,1.812,2.001,1.823,0.00612,7.405709625,22.4924272809,20.7430143143,860138.0,813126.0,817530.0,1.57,1.806,1.576,0.00508,4.8063666,5.62067624015,5.08052421449,859385.0,780973.0,770791.0,1.664,1.996,1.669,0.00486,4.710043175,9.56764389715,10.8799756859,0
2017-01-01 01:30:00,101325.0,21.11,3970.0,1040.0,5010.0,24.0,38.0,26.0,0.0,0.0,10.0,10.0,0.0,1023.0,57.2,7.0,914164.0,562405.0,608414.0,4.521,5.109,4.634,0.00472,33.59406715,48.5787755504,40.7154415133,919044.0,650601.0,645737.0,2.514,2.76,2.549,0.00596,14.54701555,34.5437448257,35.2941699195,920671.0,652988.0,664375.0,2.188,2.419,2.211,0.00592,11.40312195,34.354399964,32.6256002928,915610.0,663031.0,673729.0,1.985,2.245,2.002,0.00616,9.0993903,32.2768763561,30.6762556912,915819.0,730341.0,743962.0,1.809,1.991,1.822,0.00612,7.40164725,22.6307198534,20.7828788636,860198.0,812440.0,817380.0,1.593,1.685,1.599,0.00508,4.876510275,5.7120529983,5.10584923002,859440.0,780358.0,770660.0,1.604,1.682,1.61,0.00486,4.54354075,9.65282256122,10.9033723791,0
2017-01-01 01:31:00,101325.0,21.11,3968.0,1041.0,5009.0,24.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1023.0,55.4,7.0,914152.0,559044.0,607353.0,4.387,4.844,4.51,0.00472,32.69513225,49.1768677554,40.8886688972,918965.0,648778.0,645171.0,2.535,2.809,2.574,0.00596,14.6896893,34.8157443284,35.3732638818,920562.0,651555.0,663896.0,2.143,2.369,2.169,0.00592,11.18650905,34.5622539534,32.68588424,915390.0,661757.0,673240.0,1.969,2.166,1.989,0.00616,9.04030335,32.445178491,30.7248325716,915700.0,729222.0,743555.0,1.837,2.082,1.852,0.00612,7.5235185,22.7710587715,20.8246062504,860105.0,811590.0,817062.0,1.637,1.868,1.644,0.00508,5.0137479,5.80591882829,5.13394954445,859332.0,779582.0,770365.0,1.638,1.847,1.644,0.00486,4.6394913,9.73974646361,10.9290914733,0
2017-01-01 01:32:00,101325.0,21.11,3970.0,1040.0,5010.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1023.0,59.3,7.0,914225.0,555791.0,606332.0,4.337,4.933,4.472,0.00472,32.4196522,49.7684387535,41.0649021,919041.0,647106.0,644698.0,2.48,2.902,2.523,0.00596,14.39863485,35.0820620914,35.4548744977,920615.0,650250.0,663515.0,2.126,2.485,2.153,0.00592,11.10398985,34.7685020643,32.749046407,915464.0,660728.0,672973.0,1.914,2.132,1.935,0.00616,8.79486525,32.6088783134,30.7725830598,915741.0,728285.0,743296.0,1.741,1.964,1.756,0.00612,7.1335305,22.9041118497,20.8639223291,860140.0,810919.0,816891.0,1.513,1.663,1.52,0.00508,4.635582,5.89269942643,5.15894956695,859367.0,778966.0,770213.0,1.566,1.712,1.572,0.00486,4.4363019,9.82286725021,10.952897175,0
2017-01-01 01:33:00,101325.0,21.11,3969.0,1040.0,5009.0,25.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1023.0,56.1,7.0,914299.0,552593.0,605331.0,4.291,4.851,4.437,0.00472,32.165920575,50.3535906418,41.2382235577,919052.0,645401.0,644197.0,2.469,2.807,2.515,0.00596,14.35297925,35.3470874954,35.533812405,920606.0,648918.0,663119.0,2.104,2.31,2.134,0.00592,11.0059983,34.9725788357,32.8077687591,915428.0,659612.0,672631.0,1.931,2.094,1.954,0.00616,8.8812231,32.7739932109,30.8194827428,915720.0,727297.0,742995.0,1.747,1.908,1.764,0.00612,7.1660295,23.0375718783,20.902132587,860146.0,810207.0,816679.0,1.544,1.773,1.552,0.00508,4.7331732,5.98123717073,5.18560254831,859440.0,778374.0,770092.0,1.592,1.74,1.6,0.00486,4.51532,9.90738858943,10.9771026128,0
2017-01-01 01:34:00,101325.0,21.11,3968.0,1042.0,5010.0,25.0,41.0,27.0,0.0,0.0,10.0,10.0,0.0,1023.0,56.0,7.0,914298.0,549407.0,604297.0,4.241,4.773,4.397,0.00472,31.875941575,50.931704295,41.4090758769,918908.0,643662.0,643624.0,2.368,2.602,2.416,0.00596,13.7879912,35.6012264926,35.6071303865,920573.0,647592.0,662706.0,2.072,2.306,2.104,0.00592,10.8512748,35.1735433832,32.8664849331,915315.0,658473.0,672232.0,1.878,2.094,1.902,0.00616,8.6448753,32.9344750261,30.8664749289,915636.0,726268.0,742637.0,1.733,1.945,1.752,0.00612,7.117281,23.1699813072,20.9411540344,860088.0,809451.0,816437.0,1.51,1.52,1.519,0.00508,4.632532275,6.06784695005,5.20849587642,859348.0,777659.0,769827.0,1.53,1.702,1.538,0.00486,4.34035135,9.98858374261,11.00081479,0
2017-01-01 01:35:00,101325.0,21.11,3967.0,1042.0,5009.0,24.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1023.0,57.1,7.0,914376.0,546348.0,603341.0,4.159,4.661,4.325,0.00472,31.353979375,51.4985730064,41.5759322724,918902.0,642029.0,643155.0,2.362,2.563,2.413,0.00596,13.77087035,35.8546005011,35.6793726289,920573.0,646311.0,662327.0,2.042,2.246,2.076,0.00592,10.7068662,35.3715490171,32.923691057,915307.0,657430.0,671921.0,1.845,2.023,1.871,0.00616,8.50397565,33.0921233621,30.9118754039,915671.0,725356.0,742397.0,1.695,1.802,1.715,0.00612,6.966973125,23.2994561032,20.9772989336,860119.0,808795.0,816257.0,1.477,1.704,1.486,0.00508,4.53189135,6.15252660789,5.23414954102,859385.0,777067.0,769683.0,1.517,1.651,1.525,0.00486,4.303664375,10.0690441415,11.0238275382,0
2017-01-01 01:36:00,101325.0,21.11,3968.0,1041.0,5009.0,25.0,40.0,27.0,0.0,0.0,10.0,10.0,0.0,1023.0,58.1,7.0,914382.0,543294.0,602350.0,4.117,4.615,4.292,0.00472,31.1147467,52.0597817373,41.7409755535,918931.0,640400.0,642685.0,2.397,2.709,2.453,0.00596,13.99914835,36.1118056804,35.755632486,920572.0,645036.0,661942.0,2.035,2.281,2.072,0.00592,10.6862364,35.5689086782,32.9817277168,915300.0,656371.0,671588.0,1.877,2.177,1.905,0.00616,8.65851075,33.2525702529,30.9606823125,915657.0,724384.0,742098.0,1.735,1.934,1.756,0.00612,7.1335305,23.4320201879,21.0160530482,860082.0,808063.0,816031.0,1.504,1.555,1.514,0.00508,4.61728365,6.23877077608,5.25753891008,859354.0,776408.0,769481.0,1.531,1.626,1.54,0.00486,4.3459955,10.1502788984,11.0464682577,0
2017-01-01 01:37:00,101325.0,21.11,3968.0,1042.0,5010.0,25.0,41.0,27.0,0.0,0.0,10.0,10.0,0.0,1023.0,56.6,7.0,914468.0,540363.0,601422.0,4.037,4.57,4.221,0.00472,30.600033975,52.610133948,41.9045624224,918931.0,638817.0,642213.0,2.306,2.607,2.364,0.00596,13.4912298,36.3593009541,35.8291013561,920548.0,643771.0,661556.0,1.997,2.188,2.035,0.00592,10.49541075,35.7626072082,33.037450883,915372.0,655395.0,671339.0,1.833,2.003,1.862,0.00616,8.4630693,33.4092432724,31.0056314542,915664.0,723480.0,741828.0,1.645,1.852,1.666,0.00612,6.76791675,23.5576582866,21.0532074789,860119.0,807417.0,815862.0,1.47,1.661,1.48,0.00508,4.513593,6.32304883318,5.2825528753,859391.0,775828.0,769332.0,1.489,1.699,1.499,0.00486,4.230290425,10.2293152733,11.0701393007,0
2017-01-01 01:38:00,101325.0,21.11,3967.0,1043.0,5010.0,25.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1023.0,58.7,7.0,914527.0,537495.0,600496.0,3.952,4.48,4.143,0.00472,30.034574925,53.1487534092,42.0651011343,918927.0,637266.0,641753.0,2.262,2.525,2.322,0.00596,13.2515379,36.6019534207,35.9003190575,920579.0,642564.0,661215.0,1.97,2.155,2.01,0.00592,10.3664745,35.9536397209,33.0923768198,915388.0,654412.0,671047.0,1.777,2.014,1.807,0.00616,8.21308605,33.5610896582,31.0508839882,915679.0,722586.0,741580.0,1.64,1.747,1.663,0.00612,6.755729625,23.6829422531,21.0882821404,860118.0,806760.0,815673.0,1.418,1.529,1.428,0.00508,4.3550073,6.40433628686,5.30560497834,859417.0,775258.0,769184.0,1.442,1.596,1.452,0.00486,4.0976529,10.3058375209,11.0924039722,0
2017-01-01 01:39:00,101325.0,21.11,3967.0,1042.0,5009.0,24.0,38.0,26.0,0.0,0.0,10.0,10.0,0.0,1023.0,57.8,7.0,914597.0,534610.0,599564.0,4.005,4.553,4.21,0.00472,30.52028975,53.6946021992,42.2280806697,918986.0,635729.0,641319.0,2.311,2.628,2.376,0.00596,13.5597132,36.8498516385,35.9743895254,920592.0,641336.0,660844.0,1.988,2.259,2.03,0.00592,10.4696235,36.1463440808,33.1499135414,915400.0,653410.0,670757.0,1.809,1.984,1.841,0.00616,8.36762115,33.7156324609,31.0954202889,915776.0,721737.0,741375.0,1.678,1.906,1.702,0.00612,6.91416225,23.811098668,21.1265223125,860166.0,806128.0,815524.0,1.464,1.584,1.476,0.00508,4.5013941,6.48828550459,5.32945424511,859466.0,774692.0,769060.0,1.484,1.566,1.495,0.00486,4.219002125,10.3845735151,11.1142276289,0
