Sunset Laboratory Local Condition Actual Volume OCEC Results 
Date Calculated:  02-20-2018
Calculation Program version used: RTCalc705
Sample ID,Thermal/Optical OC (ugC/LCm^3),Thermal/Optical EC (ugC/LCm^3),OC=TC-BC (ugC/LCm^3),BC (ugC/LCm^3),TC (ugC/LCm^3),Start Date/Time,Mid-time of Collection,Sample Volume Local Condition Actual m^3,Sample Time minutes,Cal Peak Area,Laser/Temp Correction,SBasic Ver,Inst VBasic Ver,Atm.Pres.mmHg,Atm.Temp.degC,SCT,Q,LC,BC,CC,PA,A0,Optxi,SD,SpT,TT,CA,NegC,HighC,NS
RT-3266, 3.473488 , 0.5870194 , 3.407633 , 0.6528742 , 4.060507 ,2/13/2018 11:00:01 PM ,2/14/2018 1:48:00 AM , 2.691294 , 336 , 41591 , 1Linear-0.926602, 17266 ,RTOCEC62361, 740.9732 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 3.201989 , 0.5659073 , 3.026331 , 0.7415654 , 3.767896 ,2/14/2018 5:00:01 AM ,2/14/2018 7:48:00 AM , 2.690161 , 336 , 41986 , 1Linear-0.9265023, 17266 ,RTOCEC62361, 741.7054 , 0.2946429 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 5.192488 , 0.7571481 , 4.808755 , 1.140881 , 5.949636 ,2/14/2018 11:00:01 AM ,2/14/2018 1:48:00 PM , 2.686951 , 336 , 42605 , 1Linear-0.9253668, 17266 ,RTOCEC62361, 743.3006 , 0.9434524 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 9.354586 , 2.243955 , 9.360704 , 2.237837 , 11.59854 ,2/14/2018 5:00:01 PM ,2/14/2018 7:48:00 PM , 2.689377 , 336 , 42418 , 1Linear-0.9245888, 17266 ,RTOCEC62361, 745.6161 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 11.91129 , 2.723568 , 12.61045 , 2.024402 , 14.63486 ,2/14/2018 11:00:01 PM ,2/15/2018 1:48:00 AM , 2.690068 , 336 , 43752 , 1Linear-0.924711, 17266 ,RTOCEC62361, 747.0952 ,-0.3005952 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 7.040741 , 0.8739366 , 7.00525 , 0.9094285 , 7.914678 ,2/15/2018 11:00:01 AM ,2/15/2018 1:48:00 PM , 2.688376 , 336 , 43070 , 1Linear-0.9305136, 17266 ,RTOCEC62361, 751.0595 , 5.627976 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 5.387363 , 1.463391 , 5.208657 , 1.642097 , 6.850754 ,2/15/2018 5:00:01 PM ,2/15/2018 7:48:00 PM , 2.688004 , 336 , 43312 , 1Linear-0.924183, 17266 ,RTOCEC62361, 752.3601 ,-2.785714 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 11.33027 , 2.261758 , 11.83384 , 1.758191 , 13.59203 ,2/15/2018 11:00:01 PM ,2/16/2018 1:48:00 AM , 2.689136 , 336 , 44419 , 1Linear-0.9258403, 17266 ,RTOCEC62361, 753.0149 ,-2.166667 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 10.17965 , 2.192007 , 11.09654 , 1.275113 , 12.37165 ,2/16/2018 5:00:01 AM ,2/16/2018 7:48:00 AM , 2.689224 , 336 , 44846 , 1Linear-0.9266614, 17266 ,RTOCEC62361, 752.9256 ,-1.28869 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 7.765025 , 1.540138 , 8.30835 , 0.996813 , 9.305162 ,2/16/2018 11:00:01 AM ,2/16/2018 1:48:00 PM , 2.687897 , 336 , 45269 , 1Linear-0.9257408, 17266 ,RTOCEC62361, 753.3036 , 4.056548 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 11.48437 , 2.69354 , 12.51564 , 1.662275 , 14.17791 ,2/16/2018 5:00:01 PM ,2/16/2018 7:48:00 PM , 2.687602 , 336 , 45043 , 1Linear-0.9245785, 17266 ,RTOCEC62361, 754.0119 ,-0.5595238 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 17.18453 , 4.187839 , 18.41249 , 2.959886 , 21.37237 ,2/16/2018 11:00:01 PM ,2/17/2018 1:48:00 AM , 2.686922 , 336 , 44695 , 1Linear-0.9244668, 17266 ,RTOCEC62361, 754.8125 ,-0.9404762 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 7.904829 , 1.78746 , 7.98286 , 1.709429 , 9.692288 ,2/17/2018 5:00:01 AM ,2/17/2018 7:48:00 AM , 2.68822 , 336 , 45312 , 1Linear-0.9230281, 17266 ,RTOCEC62361, 754.0714 , 0.5684524 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 6.851294 , 1.202102 , 7.063016 , 0.9903795 , 8.053395 ,2/17/2018 11:00:01 AM ,2/17/2018 1:48:00 PM , 2.687728 , 336 , 44974 , 1Linear-0.9217169, 17266 ,RTOCEC62361, 751.5387 , 3.946429 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 11.1858 , 2.163685 , 12.11113 , 1.238361 , 13.34949 ,2/17/2018 5:00:01 PM ,2/17/2018 7:48:00 PM , 2.687628 , 336 , 44417 , 1Linear-0.9203737, 17266 ,RTOCEC62361, 749.4792 , 0.6964286 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 9.799763 , 1.662499 , 10.57446 , 0.8877997 , 11.46226 ,2/17/2018 11:00:01 PM ,2/18/2018 1:48:00 AM , 2.685815 , 336 , 43508 , 1Linear-0.9187843, 17266 ,RTOCEC62361, 748.7619 ,-0.7559524 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 6.564215 , 1.091935 , 7.066542 , 0.5896084 , 7.65615 ,2/18/2018 5:00:01 AM ,2/18/2018 7:48:00 AM , 2.687617 , 336 , 44382 , 1Linear-0.9171319, 17266 ,RTOCEC62361, 750.0863 , 6.547619E-02 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 3.69713 , 0.3681486 , 3.527631 , 0.5376477 , 4.065278 ,2/18/2018 11:00:01 AM ,2/18/2018 1:48:00 PM , 2.688854 , 336 , 44985 , 1Linear-0.9154879, 17266 ,RTOCEC62361, 751.4405 , 7.669643 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 8.857057 , 1.887728 , 9.658011 , 1.086773 , 10.74478 ,2/18/2018 5:00:01 PM ,2/18/2018 7:48:00 PM , 2.68776 , 336 , 44721 , 1Linear-0.914278, 17266 ,RTOCEC62361, 752.7768 ,-2.678571E-02 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 4.968079 , 0.6954104 , 4.811252 , 0.8522377 , 5.663489 ,2/18/2018 11:00:01 PM ,2/19/2018 1:48:00 AM , 2.687877 , 336 , 44749 , 1Linear-0.9128821, 17266 ,RTOCEC62361, 752.5387 ,-2.523809 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 5.407209 , 0.9483747 , 5.610785 , 0.7447996 , 6.355584 ,2/19/2018 5:00:01 AM ,2/19/2018 7:48:00 AM , 2.688614 , 336 , 44484 , 1Linear-0.9114262, 17266 ,RTOCEC62361, 751.7976 ,-1.949405 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 5.585474 , 0.8863521 , 5.894179 , 0.5776466 , 6.471826 ,2/19/2018 11:00:01 AM ,2/19/2018 1:48:00 PM , 2.68838 , 336 , 44392 , 1Linear-0.910756, 17266 ,RTOCEC62361, 749.7679 , 4.708333 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 5.316056 , 0.6757416 , 4.85918 , 1.132617 , 5.991797 ,2/19/2018 5:00:01 PM ,2/19/2018 7:48:00 PM , 2.68814 , 336 , 43450 , 1Linear-0.9108105, 17266 ,RTOCEC62361, 747.9821 , 0.6904762 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 7.49103 , 1.111242 , 7.538168 , 1.064104 , 8.602272 ,2/19/2018 11:00:01 PM ,2/20/2018 1:48:00 AM , 2.68785 , 336 , 44284 , 1Linear-0.9104943, 17266 ,RTOCEC62361, 745.9702 ,-0.4404762 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
