Sunset Laboratory OCEC Results 
Date Calculated:  01-09-2018
Calculation Program version used: RTCalc705
Sample ID,Thermal/Optical OC (ugC/STPm^3),Thermal/Optical EC (ugC/STPm^3),OC=TC-BC (ugC/STPm^3),BC (ugC/STPm^3),TC (ugC/STPm^3),Start Date/Time,Mid-time of Collection,Sample Volume - STP m^3,OC(ug),OC unc,EC(ug),EC unc,CC(ug/m^3),CC unc,TC(ug),TC unc,EC/TC ratio,CalConst,Punch Area,calibration area,transit time,Split time(sec),Manual split?(sec),Init.Abs.,Abs.Coef.,Atm.Pres.mmHg,Atm.Temp.degC,OCPk1-ug C,OCPk2-ug C,OCPk3-ug C,OCPk4-ug C,Pyrolized C ug,True EC ug C,BC ug C,BC ABS,OptABS Coef,CO2_ndirC3,CO2_ndirC2,CO2_ndirC1,CO2_ndirC0,NDIR_Type,Laser-Temp Correction,SBasic Ver,Inst VBasic Ver
kpuszta, 6.073862 , 1.434294 , 5.995108 , 1.513047 , 7.508155 ,12/3/2017 11:00:01 AM ,12/3/2017 12:18:00 PM , 1.324998 , 8.047854 , 0.6023927 , 1.900436 , 0.2950218 , 0 ,ug/m^3, 9.948291 , 0.7974145 , 0.1910314 , 26.16 , 1.306 ,45329.0, 6 ,529,<--, 0.5294513 , 36.38445 , 749.1282 ,-0.9807692 , 1.225213 , 1.265611 , 3.041968 , 2.51968 , 7.098502E-02 , 1.900436 , 2.004784 , 0.5728585 , 37.31839 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9146591, 17266 ,RTOCEC62361
kpuszta, 8.966337 , 2.809079 , 9.459028 , 2.316389 , 11.77542 ,12/3/2017 2:00:01 PM ,12/3/2017 3:18:00 PM , 1.327012 , 11.89843 , 0.7949218 , 3.727681 , 0.3863841 , 0 ,ug/m^3, 15.62612 , 1.081306 , 0.2385546 , 26.16 , 1.306 ,45819.0, 6 ,530,<--, 0.734399 , 25.7298 , 749.6346 ,-1.429487 , 1.821877 , 1.765353 , 3.842441 , 4.36885 , 0.1290329 , 3.727681 , 3.073875 , 0.8212515 , 34.89258 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9150248, 17266 ,RTOCEC62361
kpuszta, 8.274501 , 2.629695 , 8.854747 , 2.049449 , 10.9042 ,12/3/2017 5:00:01 PM ,12/3/2017 6:18:00 PM , 1.326974 , 10.98005 , 0.7490025 , 3.489537 , 0.3744769 , 0 ,ug/m^3, 14.46959 , 1.023479 , 0.2411636 , 26.16 , 1.306 ,45370.0, 6 ,530,<--, 0.6728434 , 25.18195 , 750.6089 ,-1 , 1.741309 , 1.655974 , 3.649254 , 3.916216 , 0.1130121 , 3.489537 , 2.719566 , 0.7419821 , 35.63174 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9145508, 17266 ,RTOCEC62361
kpuszta, 4.257169 , 1.021444 , 4.173136 , 1.105478 , 5.278613 ,12/3/2017 8:00:01 PM ,12/3/2017 9:18:00 PM , 1.32852 , 5.655735 , 0.4827868 , 1.35701 , 0.2678505 , 0 ,ug/m^3, 7.012745 , 0.6506373 , 0.1935062 , 26.16 , 1.306 ,45611.0, 6 ,528,<--, 0.4024428 , 38.73151 , 751.2756 ,-1.057692 , 1.119562 , 0.7553599 , 2.124414 , 1.647224 , 5.047204E-02 , 1.35701 , 1.468649 , 0.4363334 , 38.80105 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9127265, 17266 ,RTOCEC62361
kpuszta, 3.040135 , 0.4566227 , 2.811164 , 0.6855937 , 3.496758 ,12/3/2017 11:00:01 PM ,12/4/2017 12:18:00 AM , 1.329125 , 4.04072 , 0.402036 , 0.6069088 , 0.2303454 , 0 ,ug/m^3, 4.647629 , 0.5323814 , 0.1305846 , 26.16 , 1.306 ,45733.0, 6 ,527,<--, 0.2698184 , 58.06191 , 751.7949 ,-1 , 0.9495463 , 0.433016 , 1.702319 , 1.026196 , 2.745676E-02 , 0.6069088 , 0.91124 , 0.2833427 , 40.60902 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9083177, 17266 ,RTOCEC62361
kpuszta, 2.272925 , 0.3379894 , 2.143446 , 0.4674677 , 2.610914 ,12/4/2017 2:00:01 AM ,12/4/2017 3:18:00 AM , 1.333555 , 3.031071 , 0.3515536 , 0.4507276 , 0.2225364 , 0 ,ug/m^3, 3.481799 , 0.47409 , 0.1294525 , 26.16 , 1.306 ,45561.0, 6 ,526,<--, 0.1867072 , 54.09912 , 752.1795 ,-1.852564 , 0.9387766 , 0.3979035 , 1.164428 , 0.6247027 , 1.550273E-02 , 0.4507276 , 0.6233941 , 0.1989529 , 41.68031 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9120831, 17266 ,RTOCEC62361
kpuszta, 2.255261 , 0.3754448 , 2.043962 , 0.5867438 , 2.630706 ,12/4/2017 5:00:01 AM ,12/4/2017 6:18:00 AM , 1.338557 , 3.018795 , 0.3509398 , 0.5025542 , 0.2251277 , 0 ,ug/m^3, 3.521349 , 0.4760675 , 0.1427164 , 26.16 , 1.306 ,45235.0, 6 ,521,<--, 0.2308043 , 59.97968 , 752.6218 ,-2.730769 , 0.9733012 , 0.3701205 , 1.171663 , 0.5655904 , 0.0173494 , 0.5025542 , 0.7853899 , 0.246948 , 41.06421 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9084672, 17266 ,RTOCEC62361
kpuszta, 2.213676 , 0.1502261 , 1.768033 , 0.5958692 , 2.363902 ,12/4/2017 8:00:01 AM ,12/4/2017 9:18:00 AM , 1.331924 , 2.948448 , 0.3474224 , 0.2000897 , 0.2100045 , 0 ,ug/m^3, 3.148538 , 0.4574269 , 6.355003E-02 , 26.16 , 1.306 ,45498.0, 6 ,522,<--, 0.2316904 , 151.226 , 753.0705 ,-1.076923 , 0.8618805 , 0.2742608 , 1.187314 , 0.6686905 , 0.0212739 , 0.2000897 , 0.7936523 , 0.2493607 , 41.03371 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9125795, 17266 ,RTOCEC62361
kpuszta, 2.836195 , 0.5078337 , 2.703507 , 0.6405216 , 3.344029 ,12/4/2017 11:00:01 AM ,12/4/2017 12:18:00 PM , 1.325634 , 3.759757 , 0.3879879 , 0.6732017 , 0.2336601 , 0 ,ug/m^3, 4.432959 , 0.5216479 , 0.1518628 , 26.16 , 1.306 ,45776.0, 6 ,525,<--, 0.2510642 , 48.70602 , 752.6987 , 6.410256E-03 , 0.9457969 , 0.3800332 , 1.53442 , 0.9755138 , 2.685949E-02 , 0.6732017 , 0.8490973 , 0.2654654 , 40.83134 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9109396, 17266 ,RTOCEC62361
kpuszta, 4.010085 , 0.5827315 , 3.76232 , 0.8304962 , 4.592816 ,12/4/2017 2:00:01 PM ,12/4/2017 3:18:00 PM , 1.327305 , 5.322607 , 0.4661303 , 0.7734627 , 0.2386731 , 0 ,ug/m^3, 6.09607 , 0.6048035 , 0.1268789 , 26.16 , 1.306 ,45964.0, 6 ,524,<--, 0.3189194 , 53.84988 , 752.3397 ,-0.1153846 , 1.064863 , 0.6289009 , 2.375026 , 1.287397 , 0.0415473 , 0.7734627 , 1.102322 , 0.3372241 , 39.95336 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9087623, 17266 ,RTOCEC62361
kpuszta, 4.767235 , 1.111114 , 4.833218 , 1.045131 , 5.878348 ,12/4/2017 5:00:01 PM ,12/4/2017 6:18:00 PM , 1.32768 , 6.32936 , 0.516468 , 1.475203 , 0.2737602 , 0 ,ug/m^3, 7.804564 , 0.6902282 , 0.189018 , 26.16 , 1.306 ,44989.0, 6 ,522,<--, 0.3874175 , 34.29813 , 752.6346 ,-0.2051282 , 1.08387 , 0.7407997 , 2.910285 , 1.60022 , 5.175132E-02 , 1.475203 , 1.387599 , 0.4148473 , 39.04518 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9109374, 17266 ,RTOCEC62361
kpuszta, 3.584511 , 0.6703739 , 3.403788 , 0.8510969 , 4.254885 ,12/4/2017 8:00:01 PM ,12/4/2017 9:18:00 PM , 1.326848 , 4.7561 , 0.437805 , 0.8894841 , 0.2444742 , 0 ,ug/m^3, 5.645584 , 0.5822792 , 0.157554 , 26.16 , 1.306 ,45086.0, 6 ,517,<--, 0.3244993 , 47.64515 , 752.7628 ,-0.2435897 , 1.011331 , 0.6440492 , 2.336564 , 0.7908459 , 4.467728E-02 , 0.8894841 , 1.129276 , 0.344698 , 39.86409 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.908265, 17266 ,RTOCEC62361
kpuszta, 2.356467 , 0.3286881 , 2.089499 , 0.5956568 , 2.685156 ,12/4/2017 11:00:01 PM ,12/5/2017 12:18:00 AM , 1.325755 , 3.124098 , 0.3562049 , 0.4357598 , 0.221788 , 0 ,ug/m^3, 3.559858 , 0.4779929 , 0.1224093 , 26.16 , 1.306 ,45385.0, 6 ,515,<--, 0.2332604 , 69.90962 , 753.1731 , 0.1730769 , 0.8559568 , 0.437489 , 1.437546 , 0.4490171 , 2.478528E-02 , 0.4357598 , 0.789695 , 0.2482055 , 41.04831 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9083863, 17266 ,RTOCEC62361
kpuszta, 2.127916 , 0.1367422 , 1.837602 , 0.4270564 , 2.264658 ,12/5/2017 2:00:01 AM ,12/5/2017 3:18:00 AM , 1.333852 , 2.838325 , 0.3419162 , 0.1823939 , 0.2091197 , 0 ,ug/m^3, 3.020719 , 0.4510359 , 6.038096E-02 , 26.16 , 1.306 ,45466.0, 6 ,516,<--, 0.1751581 , 125.4189 , 754.3911 ,-0.9871795 , 0.9522457 , 0.4182976 , 1.201958 , 0.3291145 , 1.553513E-02 , 0.1823939 , 0.56963 , 0.1827216 , 41.89287 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9075561, 17266 ,RTOCEC62361
kpuszta, 1.68347 , 0.1932889 , 1.502435 , 0.3743246 , 1.876759 ,12/5/2017 5:00:01 AM ,12/5/2017 6:18:00 AM , 1.341784 , 2.258853 , 0.3129427 , 0.2593519 , 0.2129676 , 0 ,ug/m^3, 2.518205 , 0.4259103 , 0.1029908 , 26.16 , 1.306 ,46197.0, 6 ,517,<--, 0.1534961 , 77.29496 , 755.75 ,-2.089744 , 0.8193935 , 0.2440626 , 0.8992376 , 0.3137139 , 1.585557E-02 , 0.2593519 , 0.5022627 , 0.1621596 , 42.16528 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9078469, 17266 ,RTOCEC62361
kpuszta, 1.732695 , 8.222228E-02 , 1.413676 , 0.4012413 , 1.814917 ,12/5/2017 8:00:01 AM ,12/5/2017 9:18:00 AM , 1.330697 , 2.305691 , 0.3152846 , 0.1094129 , 0.2054707 , 0 ,ug/m^3, 2.415104 , 0.4207552 , 4.530361E-02 , 26.16 , 1.306 ,45667.0, 6 ,516,<--, 0.1606423 , 191.7496 , 757.0769 , 0.6602564 , 0.8546811 , 0.3585994 , 0.8552539 , 0.2709545 , 1.489391E-02 , 0.1094129 , 0.5339305 , 0.1718568 , 42.03637 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9079568, 17266 ,RTOCEC62361
kpuszta, 1.661873 ,-3.487667E-03 , 1.242006 , 0.4163801 , 1.658386 ,12/5/2017 11:00:01 AM ,12/5/2017 12:18:00 PM , 1.313927 , 2.18358 , 0.309179 ,-4.582539E-03 , 0.1997709 , 0 ,ug/m^3, 2.178998 , 0.4089499 ,-2.103049E-03 , 26.16 , 1.306 ,45669.0, 6 ,517,<--, 0.167238 ,-4766.195 , 756.968 , 3.99359 , 0.8494883 , 0.307603 , 0.8661 , 0.2308454 , 0.0131748 ,-4.582539E-03 , 0.547093 , 0.1758709 , 41.98323 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.908646, 17266 ,RTOCEC62361
kpuszta, 2.171612 , 0.1316258 , 1.828002 , 0.4752352 , 2.303237 ,12/5/2017 2:00:01 PM ,12/5/2017 3:18:00 PM , 1.327967 , 2.883829 , 0.3441914 , 0.1747948 , 0.2087397 , 0 ,ug/m^3, 3.058624 , 0.4529312 , 5.714818E-02 , 26.16 , 1.306 ,45946.0, 6 ,514,<--, 0.1879502 , 140.4292 , 757.032 , 1 , 0.9348958 , 0.4902224 , 1.209329 , 0.2898063 , 1.651156E-02 , 0.1747948 , 0.6310968 , 0.2012657 , 41.65019 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9077003, 17266 ,RTOCEC62361
kpuszta, 3.568749 , 0.6556091 , 3.4552 , 0.7691576 , 4.224358 ,12/5/2017 5:00:01 PM ,12/5/2017 6:18:00 PM , 1.327674 , 4.738135 , 0.4369068 , 0.8704353 , 0.2435218 , 0 ,ug/m^3, 5.608571 , 0.5804285 , 0.1551974 , 26.16 , 1.306 ,45141.0, 6 ,512,<--, 0.2981821 , 44.7392 , 756.9167 , 1.166667 , 1.030382 , 0.7441005 , 2.384135 , 0.646162 , 3.766864E-02 , 0.8704353 , 1.021191 , 0.3145421 , 40.22677 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9066701, 17266 ,RTOCEC62361
kpuszta, 2.95356 , 0.6212809 , 2.86834 , 0.7065004 , 3.574841 ,12/5/2017 8:00:01 PM ,12/5/2017 9:18:00 PM , 1.319917 , 3.898455 , 0.3949228 , 0.8200395 , 0.241002 , 0 ,ug/m^3, 4.718495 , 0.5359247 , 0.1737926 , 26.16 , 1.306 ,46033.0, 6 ,513,<--, 0.2709637 , 43.15384 , 756.7115 , 2.660256 , 0.9240362 , 0.6825138 , 1.869667 , 0.4523572 , 3.125584E-02 , 0.8200395 , 0.9325222 , 0.2894242 , 40.53394 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9055828, 17266 ,RTOCEC62361
kpuszta, 1.83615 , 0.4747477 , 1.889906 , 0.420992 , 2.310898 ,12/5/2017 11:00:01 PM ,12/6/2017 12:18:00 AM , 1.314728 , 2.414038 , 0.3207019 , 0.624164 , 0.2312082 , 0 ,ug/m^3, 3.038202 , 0.4519101 , 0.2054386 , 26.16 , 1.306 ,46229.0, 6 ,508,<--, 0.1688885 , 35.33821 , 756.3911 , 3.980769 , 0.8159969 , 0.4108278 , 1.058193 , 0.1527872 , 1.697636E-02 , 0.624164 , 0.5534899 , 0.1778182 , 41.95751 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9034608, 17266 ,RTOCEC62361
kpuszta, 1.726803 , 5.249688E-02 , 1.45146 , 0.3278395 , 1.7793 ,12/6/2017 2:00:01 AM ,12/6/2017 3:18:00 AM , 1.314276 , 2.269496 , 0.3134748 , 6.899539E-02 , 0.2034498 , 0 ,ug/m^3, 2.338491 , 0.4169246 , 2.950423E-02 , 26.16 , 1.306 ,46257.0, 6 ,507,<--, 0.1299742 , 246.0256 , 756.3846 , 4 , 0.8697944 , 0.4603463 , 0.9235203 , 8.087165E-02 , 1.187626E-02 , 6.899539E-02 , 0.4308716 , 0.1400882 , 42.46165 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9046155, 17266 ,RTOCEC62361
kpuszta, 1.400081 ,-0.1094086 , 1.027869 , 0.2628036 , 1.290673 ,12/6/2017 5:00:01 AM ,12/6/2017 6:18:00 AM , 1.312205 , 1.837194 , 0.2918597 ,-0.1435665 , 0.1928217 , 0 ,ug/m^3, 1.693628 , 0.3846814 ,-8.476865E-02 , 26.16 , 1.306 ,45736.0, 6 ,507,<--, 0.1038935 ,-94.51007 , 756.3013 , 4 , 0.870551 , 0.3060084 , 0.6886619 , 4.518628E-02 , 9.151652E-03 ,-0.1435665 , 0.3448523 , 0.1130932 , 42.82985 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9048263, 17266 ,RTOCEC62361
kpuszta, 1.461794 , 1.043207E-02 , 1.139892 , 0.3323342 , 1.472226 ,12/6/2017 8:00:01 AM ,12/6/2017 9:18:00 AM , 1.306976 , 1.91053 , 0.2955265 , 1.363447E-02 , 0.2006817 , 0 ,ug/m^3, 1.924164 , 0.3962082 , 7.085917E-03 , 26.16 , 1.306 ,46048.0, 6 ,508,<--, 0.1265963 , 1212.623 , 756.6731 , 5.50641 , 0.8356793 , 0.3022307 , 0.7578492 , 6.987665E-02 , 1.079395E-02 , 1.363447E-02 , 0.4343528 , 0.1411714 , 42.44701 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9038799, 17266 ,RTOCEC62361
kpuszta, 1.571977 , 0.3312645 , 1.543078 , 0.3601635 , 1.903241 ,12/6/2017 11:00:01 AM ,12/6/2017 12:18:00 PM , 1.299652 , 2.043022 , 0.3021511 , 0.4305284 , 0.2215264 , 0 ,ug/m^3, 2.473551 , 0.4236775 , 0.1740528 , 26.16 , 1.306 ,46058.0, 6 ,511,<--, 0.141595 , 42.95259 , 756.2372 , 6.846154 , 0.7951713 , 0.2998932 , 0.8298181 , 0.1510825 , 1.306353E-02 , 0.4305284 , 0.4680871 , 0.1516306 , 42.30614 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9055213, 17266 ,RTOCEC62361
kpuszta, 1.755976 , 0.2420835 , 1.609936 , 0.3881233 , 1.998059 ,12/6/2017 2:00:01 PM ,12/6/2017 3:18:00 PM , 1.308558 , 2.297796 , 0.3148898 , 0.3167801 , 0.215839 , 0 ,ug/m^3, 2.614576 , 0.4307288 , 0.1211593 , 26.16 , 1.306 ,45915.0, 6 ,514,<--, 0.151856 , 62.60617 , 756.0641 , 4.801282 , 0.8341118 , 0.3338726 , 0.8945051 , 0.2256204 , 1.310421E-02 , 0.3167801 , 0.5078818 , 0.1638844 , 42.14229 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.8988698, 17266 ,RTOCEC62361
kpuszta, 2.128867 , 0.2289244 , 1.815822 , 0.5419702 , 2.357792 ,12/6/2017 5:00:01 PM ,12/6/2017 6:18:00 PM , 1.317453 , 2.804683 , 0.3402341 , 0.3015971 , 0.2150799 , 0 ,ug/m^3, 3.10628 , 0.455314 , 0.0970927 , 26.16 , 1.306 ,46058.0, 6 ,516,<--, 0.2098816 , 90.88462 , 756.0961 , 2.98718 , 0.8837761 , 0.4481358 , 1.179693 , 0.3339719 , 1.476747E-02 , 0.3015971 , 0.7140203 , 0.2259676 , 41.33127 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9042395, 17266 ,RTOCEC62361
kpuszta, 2.599764 , 0.3009289 , 2.253125 , 0.6475676 , 2.900693 ,12/6/2017 8:00:01 PM ,12/6/2017 9:18:00 PM , 1.322652 , 3.438583 , 0.3719292 , 0.3980243 , 0.2199012 , 0 ,ug/m^3, 3.836608 , 0.4918304 , 0.1037438 , 26.16 , 1.306 ,45350.0, 6 ,520,<--, 0.2495217 , 81.87325 , 755.9808 , 1.846154 , 0.9679489 , 0.5572339 , 1.450193 , 0.508202 , 0.0184591 , 0.3980243 , 0.8565068 , 0.2676065 , 40.80459 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9033629, 17266 ,RTOCEC62361
kpuszta, 2.573106 , 0.4647441 , 2.447591 , 0.5902585 , 3.03785 ,12/6/2017 11:00:01 PM ,12/7/2017 12:18:00 AM , 1.326487 , 3.413192 , 0.3706596 , 0.6164771 , 0.2308239 , 0 ,ug/m^3, 4.029669 , 0.5014834 , 0.1529845 , 26.16 , 1.306 ,45787.0, 6 ,519,<--, 0.2361722 , 50.03282 , 755.7885 , 0.7948718 , 0.9809929 , 0.5027803 , 1.512912 , 0.4759272 , 0.0194256 , 0.6164771 , 0.7829704 , 0.2462409 , 41.07315 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.904717, 17266 ,RTOCEC62361
kpuszta, 2.393497 , 0.501265 , 2.364799 , 0.5299629 , 2.894763 ,12/7/2017 2:00:01 AM ,12/7/2017 3:18:00 AM , 1.33167 , 3.187349 , 0.3593674 , 0.6675196 , 0.233376 , 0 ,ug/m^3, 3.854868 , 0.4927434 , 0.1731627 , 26.16 , 1.306 ,45617.0, 6 ,513,<--, 0.2127431 , 41.62312 , 755.4872 ,-0.2564103 , 1.031673 , 0.4977723 , 1.38149 , 0.3555517 , 2.179188E-02 , 0.6675196 , 0.7057357 , 0.2235156 , 41.36271 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9030062, 17266 ,RTOCEC62361
kpuszta, 2.213334 , 0.3715879 , 2.070201 , 0.5147213 , 2.584922 ,12/7/2017 5:00:01 AM ,12/7/2017 6:18:00 AM , 1.340641 , 2.967287 , 0.3483644 , 0.498166 , 0.2249083 , 0 ,ug/m^3, 3.465453 , 0.4732727 , 0.1437521 , 26.16 , 1.306 ,45791.0, 6 ,506,<--, 0.2040695 , 53.49917 , 755.5833 ,-1.974359 , 1.05289 , 0.4753143 , 1.305401 , 0.1839558 , 2.399424E-02 , 0.498166 , 0.6900566 , 0.2188656 , 41.42246 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9027489, 17266 ,RTOCEC62361
kpuszta, 2.424718 , 0.4392448 , 2.156455 , 0.7075075 , 2.863963 ,12/7/2017 8:00:01 AM ,12/7/2017 9:18:00 AM , 1.32598 , 3.215128 , 0.3607564 , 0.58243 , 0.2291215 , 0 ,ug/m^3, 3.797558 , 0.4898779 , 0.1533696 , 26.16 , 1.306 ,45589.0, 6 ,510,<--, 0.2681837 , 60.13562 , 755.9808 , 1.23718 , 0.9697602 , 0.4774204 , 1.470707 , 0.3368339 , 2.639584E-02 , 0.58243 , 0.938141 , 0.2910264 , 40.51421 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9011124, 17266 ,RTOCEC62361
kpuszta, 2.8366 , 0.4751912 , 2.651757 , 0.6600344 , 3.311791 ,12/7/2017 11:00:01 AM ,12/7/2017 12:18:00 PM , 1.2993 , 3.685596 , 0.3842798 , 0.6174161 , 0.2308708 , 0 ,ug/m^3, 4.303012 , 0.5151506 , 0.1434846 , 26.16 , 1.306 ,45675.0, 6 ,515,<--, 0.2544117 , 53.81488 , 754.8205 , 6.435897 , 0.957625 , 0.6071067 , 1.67928 , 0.4948493 , 0.0217642 , 0.6174161 , 0.857583 , 0.2679172 , 40.80071 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.8993081, 17266 ,RTOCEC62361
kpuszta, 4.634952 , 0.7135479 , 4.402084 , 0.9464157 , 5.348499 ,12/7/2017 2:00:01 PM ,12/7/2017 3:18:00 PM , 1.304826 , 6.047804 , 0.5023902 , 0.9310557 , 0.2465528 , 0 ,ug/m^3, 6.97886 , 0.648943 , 0.1334109 , 26.16 , 1.306 ,45124.0, 6 ,521,<--, 0.3527494 , 49.48047 , 753.7115 , 4.711538 , 1.086425 , 0.9067069 , 2.812299 , 1.260925 , 4.579913E-02 , 0.9310557 , 1.234908 , 0.3737004 , 39.52139 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9003952, 17266 ,RTOCEC62361
kpuszta, 5.603167 , 1.141744 , 5.521409 , 1.223503 , 6.744911 ,12/7/2017 5:00:01 PM ,12/7/2017 6:18:00 PM , 1.322403 , 7.409645 , 0.5704823 , 1.509846 , 0.2754923 , 0 ,ug/m^3, 8.919491 , 0.7459745 , 0.1692749 , 26.16 , 1.306 ,44979.0, 6 ,524,<--, 0.4458673 , 38.56702 , 753.0897 , 0.9230769 , 1.17775 , 1.241145 , 3.270364 , 1.752375 , 5.467084E-02 , 1.509846 , 1.617963 , 0.475304 , 38.36595 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9012651, 17266 ,RTOCEC62361
kpuszta, 12.70422 , 2.469873 , 12.89728 , 2.276808 , 15.17409 ,12/7/2017 8:00:01 PM ,12/7/2017 9:18:00 PM , 1.320949 , 16.78162 , 1.039081 , 3.262576 , 0.3631288 , 0 ,ug/m^3, 20.0442 , 1.30221 , 0.1627691 , 26.16 , 1.306 ,44926.0, 6 ,532,<--, 0.7479018 , 29.9383 , 752.0769 , 0.9230769 , 2.004245 , 2.680285 , 6.517582 , 5.548068 , 0.1170405 , 3.262576 , 3.007546 , 0.806619 , 35.02671 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.900357, 17266 ,RTOCEC62361
kpuszta, 13.32811 , 2.451087 , 13.36158 , 2.41762 , 15.7792 ,12/7/2017 11:00:01 PM ,12/8/2017 12:18:00 AM , 1.3208 , 17.60378 , 1.080189 , 3.237396 , 0.3618698 , 0 ,ug/m^3, 20.84117 , 1.342059 , 0.1553365 , 26.16 , 1.306 ,44831.0, 6 ,531,<--, 0.7690586 , 31.02465 , 750.5897 , 7.051282E-02 , 1.989236 , 2.75307 , 6.835993 , 6.01614 , 0.1260414 , 3.237396 , 3.193192 , 0.8473438 , 34.65594 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.8983341, 17266 ,RTOCEC62361
kpuszta, 13.0148 , 2.425464 , 13.06183 , 2.378425 , 15.44026 ,12/8/2017 2:00:01 AM ,12/8/2017 3:18:00 AM , 1.315935 , 17.12663 , 1.056331 , 3.191754 , 0.3595877 , 0 ,ug/m^3, 20.31838 , 1.315919 , 0.157087 , 26.16 , 1.306 ,44800.0, 6 ,530,<--, 0.7576608 , 31.00192 , 748.8461 , 0.8205128 , 1.910614 , 2.572789 , 6.820869 , 5.754032 , 0.1237929 , 3.191754 , 3.129853 , 0.8335291 , 34.78083 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.8986848, 17266 ,RTOCEC62361
kpuszta, 8.89645 , 1.774727 , 9.059197 , 1.611979 , 10.67118 ,12/8/2017 5:00:01 AM ,12/8/2017 6:18:00 AM , 1.311917 , 11.6714 , 0.7835702 , 2.328294 , 0.3164147 , 0 ,ug/m^3, 13.9997 , 0.9999849 , 0.1663103 , 26.16 , 1.306 ,44572.0, 6 ,529,<--, 0.5604694 , 31.43817 , 747.4615 , 0.9935898 , 1.592302 , 1.548283 , 4.946524 , 3.618921 , 7.571211E-02 , 2.328294 , 2.114783 , 0.5997722 , 37.03938 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.8971221, 17266 ,RTOCEC62361
